Country,Region,Sex,Year,Age_Group,Population
ES,Región de Murcia,Male,2023-01-01,55_64,101
ES,Región de Murcia,Male,2022-01-01,55_64,98
ES,Región de Murcia,Male,2021-01-01,55_64,94
ES,Comunidad Foral de Navarra,Male,2023-01-01,55_64,45
ES,Comunidad Foral de Navarra,Male,2022-01-01,55_64,44
ES,Comunidad Foral de Navarra,Male,2021-01-01,55_64,44
ES,País Vasco/Euskadi,Male,2023-01-01,55_64,158
ES,País Vasco/Euskadi,Male,2022-01-01,55_64,156
ES,País Vasco/Euskadi,Male,2021-01-01,55_64,155
ES,La Rioja,Male,2023-01-01,55_64,22
ES,La Rioja,Male,2022-01-01,55_64,22
ES,La Rioja,Male,2021-01-01,55_64,22
ES,Ciudad Autónoma de Ceuta,Male,2023-01-01,55_64,5
ES,Ciudad Autónoma de Ceuta,Male,2022-01-01,55_64,6
ES,Ciudad Autónoma de Ceuta,Male,2021-01-01,55_64,6
ES,Ciudad Autónoma de Melilla,Male,2023-01-01,55_64,5
ES,Ciudad Autónoma de Melilla,Male,2022-01-01,55_64,4
ES,Ciudad Autónoma de Melilla,Male,2021-01-01,55_64,4
ES,Andalucía,Female,2023-01-01,55_64,624
ES,Andalucía,Female,2022-01-01,55_64,609
ES,Andalucía,Female,2021-01-01,55_64,593
ES,Aragón,Female,2023-01-01,55_64,95
ES,Aragón,Female,2022-01-01,55_64,93
ES,Aragón,Female,2021-01-01,55_64,92
ES,Principado de Asturias,Female,2023-01-01,55_64,83
ES,Principado de Asturias,Female,2022-01-01,55_64,83
ES,Principado de Asturias,Female,2021-01-01,55_64,84
ES,Illes Balears,Female,2023-01-01,55_64,82
ES,Illes Balears,Female,2022-01-01,55_64,80
ES,Illes Balears,Female,2021-01-01,55_64,77
ES,Canarias,Female,2023-01-01,55_64,172
ES,Canarias,Female,2022-01-01,55_64,166
ES,Canarias,Female,2021-01-01,55_64,160
ES,Cantabria,Female,2023-01-01,55_64,45
ES,Cantabria,Female,2022-01-01,55_64,45
ES,Cantabria,Female,2021-01-01,55_64,45
ES,Castilla y León,Female,2023-01-01,55_64,187
ES,Castilla y León,Female,2022-01-01,55_64,185
ES,Castilla y León,Female,2021-01-01,55_64,184
ES,Castilla-La Mancha,Female,2023-01-01,55_64,147
ES,Castilla-La Mancha,Female,2022-01-01,55_64,143
ES,Castilla-La Mancha,Female,2021-01-01,55_64,139
ES,Cataluña/Catalunya,Female,2023-01-01,55_64,526
ES,Cataluña/Catalunya,Female,2022-01-01,55_64,515
ES,Cataluña/Catalunya,Female,2021-01-01,55_64,506
ES,Comunitat Valenciana,Female,2023-01-01,55_64,375
ES,Comunitat Valenciana,Female,2022-01-01,55_64,365
ES,Comunitat Valenciana,Female,2021-01-01,55_64,355
ES,Extremadura,Female,2023-01-01,55_64,81
ES,Extremadura,Female,2022-01-01,55_64,80
ES,Extremadura,Female,2021-01-01,55_64,78
ES,Galicia,Female,2023-01-01,55_64,205
ES,Galicia,Female,2022-01-01,55_64,202
ES,Galicia,Female,2021-01-01,55_64,199
ES,Comunidad de Madrid,Female,2023-01-01,55_64,483
ES,Comunidad de Madrid,Female,2022-01-01,55_64,470
ES,Comunidad de Madrid,Female,2021-01-01,55_64,459
ES,Región de Murcia,Female,2023-01-01,55_64,102
ES,Región de Murcia,Female,2022-01-01,55_64,100
ES,Región de Murcia,Female,2021-01-01,55_64,96
ES,Comunidad Foral de Navarra,Female,2023-01-01,55_64,46
ES,Comunidad Foral de Navarra,Female,2022-01-01,55_64,45
ES,Comunidad Foral de Navarra,Female,2021-01-01,55_64,44
ES,País Vasco/Euskadi,Female,2023-01-01,55_64,168
ES,País Vasco/Euskadi,Female,2022-01-01,55_64,167
ES,País Vasco/Euskadi,Female,2021-01-01,55_64,165
ES,La Rioja,Female,2023-01-01,55_64,23
ES,La Rioja,Female,2022-01-01,55_64,22
ES,La Rioja,Female,2021-01-01,55_64,22
ES,Ciudad Autónoma de Ceuta,Female,2023-01-01,55_64,5
ES,Ciudad Autónoma de Ceuta,Female,2022-01-01,55_64,5
ES,Ciudad Autónoma de Ceuta,Female,2021-01-01,55_64,5
ES,Ciudad Autónoma de Melilla,Female,2023-01-01,55_64,5
ES,Ciudad Autónoma de Melilla,Female,2022-01-01,55_64,5
ES,Ciudad Autónoma de Melilla,Female,2021-01-01,55_64,4
IT,Abruzzo,Female,2021-01-01,Over_65,176
IT,Abruzzo,Male,2021-01-01,Over_65,140
IT,Abruzzo,Female,2022-01-01,Over_65,177
IT,Abruzzo,Male,2022-01-01,Over_65,141
IT,Abruzzo,Female,2023-01-01,Over_65,178
IT,Abruzzo,Male,2023-01-01,Over_65,143
IT,Basilicata,Female,2021-01-01,Over_65,72
IT,Basilicata,Male,2021-01-01,Over_65,58
IT,Basilicata,Female,2022-01-01,Over_65,73
IT,Basilicata,Male,2022-01-01,Over_65,59
IT,Basilicata,Female,2023-01-01,Over_65,73
IT,Basilicata,Male,2023-01-01,Over_65,59
IT,Calabria,Female,2021-01-01,Over_65,233
IT,Calabria,Male,2021-01-01,Over_65,191
IT,Calabria,Female,2022-01-01,Over_65,235
IT,Calabria,Male,2022-01-01,Over_65,194
IT,Calabria,Female,2023-01-01,Over_65,237
IT,Calabria,Male,2023-01-01,Over_65,197
IT,Campania,Female,2021-01-01,Over_65,626
IT,Campania,Male,2021-01-01,Over_65,492
IT,Campania,Female,2022-01-01,Over_65,632
IT,Campania,Male,2022-01-01,Over_65,500
IT,Campania,Female,2023-01-01,Over_65,639
IT,Campania,Male,2023-01-01,Over_65,509
IT,Emilia-Romagna,Female,2021-01-01,Over_65,605
IT,Emilia-Romagna,Male,2021-01-01,Over_65,468
IT,Emilia-Romagna,Female,2022-01-01,Over_65,606
IT,Emilia-Romagna,Male,2022-01-01,Over_65,472
IT,Emilia-Romagna,Female,2023-01-01,Over_65,609
IT,Emilia-Romagna,Male,2023-01-01,Over_65,477
IT,Friuli-Venezia Giulia,Female,2021-01-01,Over_65,181
IT,Friuli-Venezia Giulia,Male,2021-01-01,Over_65,138
IT,Friuli-Venezia Giulia,Female,2022-01-01,Over_65,181
IT,Friuli-Venezia Giulia,Male,2022-01-01,Over_65,138
IT,Friuli-Venezia Giulia,Female,2023-01-01,Over_65,181
IT,Friuli-Venezia Giulia,Male,2023-01-01,Over_65,139
IT,Lazio,Female,2021-01-01,Over_65,735
IT,Lazio,Male,2021-01-01,Over_65,558
IT,Lazio,Female,2022-01-01,Over_65,739
IT,Lazio,Male,2022-01-01,Over_65,565
IT,Lazio,Female,2023-01-01,Over_65,748
IT,Lazio,Male,2023-01-01,Over_65,572
IT,Liguria,Female,2021-01-01,Over_65,250
IT,Liguria,Male,2021-01-01,Over_65,185
IT,Liguria,Female,2022-01-01,Over_65,249
IT,Liguria,Male,2022-01-01,Over_65,185
IT,Liguria,Female,2023-01-01,Over_65,248
IT,Liguria,Male,2023-01-01,Over_65,186
IT,Lombardia,Female,2021-01-01,Over_65,1297
IT,Lombardia,Male,2021-01-01,Over_65,989
IT,Lombardia,Female,2022-01-01,Over_65,1303
IT,Lombardia,Male,2022-01-01,Over_65,1000
IT,Lombardia,Female,2023-01-01,Over_65,1313
IT,Lombardia,Male,2023-01-01,Over_65,1013
IT,Marche,Female,2021-01-01,Over_65,214
IT,Marche,Male,2021-01-01,Over_65,167
IT,Marche,Female,2022-01-01,Over_65,214
IT,Marche,Male,2022-01-01,Over_65,167
IT,Marche,Female,2023-01-01,Over_65,215
IT,Marche,Male,2023-01-01,Over_65,169
IT,Molise,Female,2021-01-01,Over_65,42
IT,Molise,Male,2021-01-01,Over_65,33
IT,Molise,Female,2022-01-01,Over_65,42
IT,Molise,Male,2022-01-01,Over_65,34
IT,Molise,Female,2023-01-01,Over_65,42
IT,Molise,Male,2023-01-01,Over_65,34
IT,Piemonte,Female,2021-01-01,Over_65,626
IT,Piemonte,Male,2021-01-01,Over_65,485
IT,Piemonte,Female,2022-01-01,Over_65,627
IT,Piemonte,Male,2022-01-01,Over_65,488
IT,Piemonte,Female,2023-01-01,Over_65,629
IT,Piemonte,Male,2023-01-01,Over_65,492
IT,Puglia,Female,2021-01-01,Over_65,507
IT,Puglia,Male,2021-01-01,Over_65,402
IT,Puglia,Female,2022-01-01,Over_65,511
IT,Puglia,Male,2022-01-01,Over_65,407
IT,Puglia,Female,2023-01-01,Over_65,517
IT,Puglia,Male,2023-01-01,Over_65,413
IT,Sardegna,Female,2021-01-01,Over_65,223
IT,Sardegna,Male,2021-01-01,Over_65,178
IT,Sardegna,Female,2022-01-01,Over_65,227
IT,Sardegna,Male,2022-01-01,Over_65,181
IT,Sardegna,Female,2023-01-01,Over_65,229
IT,Sardegna,Male,2023-01-01,Over_65,184
IT,Sicilia,Female,2021-01-01,Over_65,604
IT,Sicilia,Male,2021-01-01,Over_65,474
IT,Sicilia,Female,2022-01-01,Over_65,609
IT,Sicilia,Male,2022-01-01,Over_65,480
IT,Sicilia,Female,2023-01-01,Over_65,614
IT,Sicilia,Male,2023-01-01,Over_65,486
IT,Toscana,Female,2021-01-01,Over_65,537
IT,Toscana,Male,2021-01-01,Over_65,414
IT,Toscana,Female,2022-01-01,Over_65,537
IT,Toscana,Male,2022-01-01,Over_65,417
IT,Toscana,Female,2023-01-01,Over_65,539
IT,Toscana,Male,2023-01-01,Over_65,420
IT,Trentino-Alto Adige/Südtirol,Female,2021-01-01,Over_65,126
IT,Trentino-Alto Adige/Südtirol,Male,2021-01-01,Over_65,100
IT,Trentino-Alto Adige/Südtirol,Female,2022-01-01,Over_65,127
IT,Trentino-Alto Adige/Südtirol,Male,2022-01-01,Over_65,102
IT,Trentino-Alto Adige/Südtirol,Female,2023-01-01,Over_65,129
IT,Trentino-Alto Adige/Südtirol,Male,2023-01-01,Over_65,104
IT,Umbria,Female,2021-01-01,Over_65,127
IT,Umbria,Male,2021-01-01,Over_65,99
IT,Umbria,Female,2022-01-01,Over_65,127
IT,Umbria,Male,2022-01-01,Over_65,100
IT,Umbria,Female,2023-01-01,Over_65,128
IT,Umbria,Male,2023-01-01,Over_65,100
IT,Valle d'Aosta/Vallée d'Aoste,Female,2021-01-01,Over_65,16
IT,Valle d'Aosta/Vallée d'Aoste,Male,2021-01-01,Over_65,13
IT,Valle d'Aosta/Vallée d'Aoste,Female,2022-01-01,Over_65,16
IT,Valle d'Aosta/Vallée d'Aoste,Male,2022-01-01,Over_65,13
IT,Valle d'Aosta/Vallée d'Aoste,Female,2023-01-01,Over_65,17
IT,Valle d'Aosta/Vallée d'Aoste,Male,2023-01-01,Over_65,13
IT,Veneto,Female,2021-01-01,Over_65,640
IT,Veneto,Male,2021-01-01,Over_65,502
IT,Veneto,Female,2022-01-01,Over_65,645
IT,Veneto,Male,2022-01-01,Over_65,509
IT,Veneto,Female,2023-01-01,Over_65,651
IT,Veneto,Male,2023-01-01,Over_65,517
ES,Andalucía,Male,2023-01-01,Over_65,693
ES,Andalucía,Male,2022-01-01,Over_65,673
ES,Andalucía,Male,2021-01-01,Over_65,657
ES,Aragón,Male,2023-01-01,Over_65,126
ES,Aragón,Male,2022-01-01,Over_65,123
ES,Aragón,Male,2021-01-01,Over_65,122
ES,Principado de Asturias,Male,2023-01-01,Over_65,115
ES,Principado de Asturias,Male,2022-01-01,Over_65,113
ES,Principado de Asturias,Male,2021-01-01,Over_65,110
ES,Illes Balears,Male,2023-01-01,Over_65,92
ES,Illes Balears,Male,2022-01-01,Over_65,90
ES,Illes Balears,Male,2021-01-01,Over_65,88
ES,Canarias,Male,2023-01-01,Over_65,184
ES,Canarias,Male,2022-01-01,Over_65,178
ES,Canarias,Male,2021-01-01,Over_65,173
ES,Cantabria,Male,2023-01-01,Over_65,59
ES,Cantabria,Male,2022-01-01,Over_65,57
ES,Cantabria,Male,2021-01-01,Over_65,56
ES,Castilla y León,Male,2023-01-01,Over_65,272
ES,Castilla y León,Male,2022-01-01,Over_65,267
ES,Castilla y León,Male,2021-01-01,Over_65,262
ES,Castilla-La Mancha,Male,2023-01-01,Over_65,176
ES,Castilla-La Mancha,Male,2022-01-01,Over_65,171
ES,Castilla-La Mancha,Male,2021-01-01,Over_65,167
ES,Cataluña/Catalunya,Male,2023-01-01,Over_65,651
ES,Cataluña/Catalunya,Male,2022-01-01,Over_65,636
ES,Cataluña/Catalunya,Male,2021-01-01,Over_65,626
ES,Comunitat Valenciana,Male,2023-01-01,Over_65,457
ES,Comunitat Valenciana,Male,2022-01-01,Over_65,445
ES,Comunitat Valenciana,Male,2021-01-01,Over_65,436
ES,Extremadura,Male,2023-01-01,Over_65,100
ES,Extremadura,Male,2022-01-01,Over_65,97
ES,Extremadura,Male,2021-01-01,Over_65,95
ES,Galicia,Male,2023-01-01,Over_65,302
ES,Galicia,Male,2022-01-01,Over_65,298
ES,Galicia,Male,2021-01-01,Over_65,295
ES,Comunidad de Madrid,Male,2023-01-01,Over_65,522
ES,Comunidad de Madrid,Male,2022-01-01,Over_65,508
ES,Comunidad de Madrid,Male,2021-01-01,Over_65,497
ES,Región de Murcia,Male,2023-01-01,Over_65,112
ES,Región de Murcia,Male,2022-01-01,Over_65,109
ES,Región de Murcia,Male,2021-01-01,Over_65,107
ES,Comunidad Foral de Navarra,Male,2023-01-01,Over_65,59
ES,Comunidad Foral de Navarra,Male,2022-01-01,Over_65,58
ES,Comunidad Foral de Navarra,Male,2021-01-01,Over_65,56
ES,País Vasco/Euskadi,Male,2023-01-01,Over_65,219
ES,País Vasco/Euskadi,Male,2022-01-01,Over_65,215
ES,País Vasco/Euskadi,Male,2021-01-01,Over_65,211
ES,La Rioja,Male,2023-01-01,Over_65,30
ES,La Rioja,Male,2022-01-01,Over_65,29
ES,La Rioja,Male,2021-01-01,Over_65,29
ES,Ciudad Autónoma de Ceuta,Male,2023-01-01,Over_65,4
ES,Ciudad Autónoma de Ceuta,Male,2022-01-01,Over_65,4
ES,Ciudad Autónoma de Ceuta,Male,2021-01-01,Over_65,5
ES,Ciudad Autónoma de Melilla,Male,2023-01-01,Over_65,5
ES,Ciudad Autónoma de Melilla,Male,2022-01-01,Over_65,4
ES,Ciudad Autónoma de Melilla,Male,2021-01-01,Over_65,3
ES,Andalucía,Female,2023-01-01,Over_65,862
ES,Andalucía,Female,2022-01-01,Over_65,840
ES,Andalucía,Female,2021-01-01,Over_65,824
ES,Aragón,Female,2023-01-01,Over_65,156
ES,Aragón,Female,2022-01-01,Over_65,154
ES,Aragón,Female,2021-01-01,Over_65,152
ES,Principado de Asturias,Female,2023-01-01,Over_65,154
ES,Principado de Asturias,Female,2022-01-01,Over_65,152
ES,Principado de Asturias,Female,2021-01-01,Over_65,149
ES,Illes Balears,Female,2023-01-01,Over_65,113
ES,Illes Balears,Female,2022-01-01,Over_65,110
ES,Illes Balears,Female,2021-01-01,Over_65,107
ES,Canarias,Female,2023-01-01,Over_65,219
ES,Canarias,Female,2022-01-01,Over_65,213
ES,Canarias,Female,2021-01-01,Over_65,206
ES,Cantabria,Female,2023-01-01,Over_65,75
ES,Cantabria,Female,2022-01-01,Over_65,73
ES,Cantabria,Female,2021-01-01,Over_65,72
ES,Castilla y León,Female,2023-01-01,Over_65,322
ES,Castilla y León,Female,2022-01-01,Over_65,318
ES,Castilla y León,Female,2021-01-01,Over_65,314
ES,Castilla-La Mancha,Female,2023-01-01,Over_65,208
ES,Castilla-La Mancha,Female,2022-01-01,Over_65,204
ES,Castilla-La Mancha,Female,2021-01-01,Over_65,200
ES,Cataluña/Catalunya,Female,2023-01-01,Over_65,836
ES,Cataluña/Catalunya,Female,2022-01-01,Over_65,816
ES,Cataluña/Catalunya,Female,2021-01-01,Over_65,803
ES,Comunitat Valenciana,Female,2023-01-01,Over_65,572
ES,Comunitat Valenciana,Female,2022-01-01,Over_65,559
ES,Comunitat Valenciana,Female,2021-01-01,Over_65,548
ES,Extremadura,Female,2023-01-01,Over_65,120
ES,Extremadura,Female,2022-01-01,Over_65,118
ES,Extremadura,Female,2021-01-01,Over_65,117
ES,Galicia,Female,2023-01-01,Over_65,393
ES,Galicia,Female,2022-01-01,Over_65,389
ES,Galicia,Female,2021-01-01,Over_65,385
ES,Comunidad de Madrid,Female,2023-01-01,Over_65,714
ES,Comunidad de Madrid,Female,2022-01-01,Over_65,696
ES,Comunidad de Madrid,Female,2021-01-01,Over_65,682
ES,Región de Murcia,Female,2023-01-01,Over_65,140
ES,Región de Murcia,Female,2022-01-01,Over_65,136
ES,Región de Murcia,Female,2021-01-01,Over_65,134
ES,Comunidad Foral de Navarra,Female,2023-01-01,Over_65,72
ES,Comunidad Foral de Navarra,Female,2022-01-01,Over_65,70
ES,Comunidad Foral de Navarra,Female,2021-01-01,Over_65,69
ES,País Vasco/Euskadi,Female,2023-01-01,Over_65,285
ES,País Vasco/Euskadi,Female,2022-01-01,Over_65,281
ES,País Vasco/Euskadi,Female,2021-01-01,Over_65,277
ES,La Rioja,Female,2023-01-01,Over_65,36
ES,La Rioja,Female,2022-01-01,Over_65,36
ES,La Rioja,Female,2021-01-01,Over_65,35
ES,Ciudad Autónoma de Ceuta,Female,2023-01-01,Over_65,5
ES,Ciudad Autónoma de Ceuta,Female,2022-01-01,Over_65,6
ES,Ciudad Autónoma de Ceuta,Female,2021-01-01,Over_65,6
ES,Ciudad Autónoma de Melilla,Female,2023-01-01,Over_65,6
ES,Ciudad Autónoma de Melilla,Female,2022-01-01,Over_65,4
ES,Ciudad Autónoma de Melilla,Female,2021-01-01,Over_65,3
